date,home_team,away_team,bet_side,spread,adjusted_spread,actual_diff,won,pnl,bankroll,xgb_prob,mlp_prob,disagreement,year,confidence
2023-01-24,LAL,LAC,home,4.5,4.0,-18,False,-10.0,419.84000000000435,0.61904764,0.3524416135881104,0.26660602816604,2023,0.6190476417541504
2023-02-09,LAL,MIL,away,8.5,9.0,-9,False,-10.0,409.84000000000435,0.1882353,0.3524416135881104,0.16420631578899997,2023,0.8117647022008896
2023-03-03,LAL,MIN,home,1.5,1.0,-8,False,-10.0,399.84000000000435,0.58928573,0.3524416135881104,0.2368441177275024,2023,0.5892857313156128
2023-04-28,LAL,MEM,home,-4.5,-5.0,40,True,9.09,408.9300000000043,0.74825174,0.5407239819004525,0.20752775426364056,2023,0.748251736164093
2023-05-12,LAL,GSW,home,-3.5,-4.0,21,True,9.09,418.0200000000043,0.6666667,0.5119453924914676,0.15472129404341395,2023,0.6666666865348816
2023-11-12,LAL,POR,home,-8.5,-9.0,6,False,-10.0,408.0200000000043,0.79310346,0.5119453924914676,0.28115806400572474,2023,0.7931034564971924
2023-11-15,LAL,SAC,home,-0.5,-1.0,-15,False,-10.0,398.0200000000043,0.62085307,0.46206896551724136,0.1587841009271556,2023,0.620853066444397
2024-01-19,LAL,BKN,home,-7.5,-8.0,-18,False,-10.0,388.0200000000043,0.8131488,0.5818181818181818,0.23133061474019834,2024,0.8131487965583801
2024-02-08,LAL,DEN,home,3.5,3.0,-8,False,-10.0,378.0200000000043,0.58400005,0.42643923240938164,0.1575608186121943,2024,0.5840000510215759
2024-02-29,LAL,WAS,home,-10.5,-11.0,3,False,-10.0,368.0200000000043,0.99029124,0.8087774294670846,0.18151380836403108,2024,0.9902912378311157
2024-03-06,LAL,SAC,home,-3.5,-4.0,-10,False,-10.0,358.0200000000043,0.58400005,0.42643923240938164,0.1575608186121943,2024,0.5840000510215759
2024-03-18,LAL,ATL,home,-9.5,-10.0,31,True,9.09,367.1100000000043,0.77099234,0.6132075471698113,0.15778479148756785,2024,0.7709923386573792
2024-03-22,LAL,PHI,home,-7.5,-8.0,7,False,-10.0,357.1100000000043,0.58400005,0.8087774294670846,0.2247773784455087,2024,0.5840000510215759
2024-10-26,LAL,SAC,away,-0.5,0.0,4,False,-10.0,347.1100000000043,0.38198757,0.7378048780487804,0.35581730633247177,2024,0.6180124282836914
2024-11-13,LAL,MEM,home,-7.5,-8.0,5,False,-10.0,337.1100000000043,0.90909094,0.7378048780487804,0.17128605813514908,2024,0.9090909361839294
2024-11-19,LAL,UTA,home,-10.5,-11.0,6,False,-10.0,327.1100000000043,0.9052632,0.6847290640394089,0.2205341214616897,2024,0.9052631855010986
2024-12-08,LAL,POR,home,-7.5,-8.0,9,True,9.09,336.20000000000425,0.8131488,0.6132075471698113,0.19994124938856883,2024,0.8131487965583801
2025-01-13,LAL,SAS,home,-4.5,-5.0,-24,False,-10.0,326.20000000000425,0.6276276,0.8087774294670846,0.18114981830680632,2025,0.6276276111602783
2025-01-15,LAL,MIA,away,-4.5,-4.0,9,False,-10.0,316.20000000000425,0.38198757,0.5818181818181818,0.1998306101018732,2025,0.6180124282836914
2025-04-11,LAL,HOU,away,-13.5,-13.0,31,False,-10.0,306.20000000000425,0.38198757,0.5492424242424242,0.1672548525261156,2025,0.6180124282836914
2025-04-22,LAL,MIN,away,-5.5,-5.0,9,False,-10.0,296.20000000000425,0.38198757,0.5492424242424242,0.1672548525261156,2025,0.6180124282836914
2025-04-30,LAL,MIN,away,-5.5,-5.0,-7,True,9.09,305.2900000000042,0.25316456,0.5047619047619047,0.2515973451591673,2025,0.7468354403972626
2022-10-19,MEM,NYK,home,-4.5,-5.0,3,False,-10.0,295.2900000000042,0.6276276,0.8087774294670846,0.18114981830680632,2022,0.6276276111602783
2022-11-22,MEM,SAC,away,-3.0,-2.5,-4,True,9.09,304.3800000000042,0.38198757,0.7804878048780488,0.3985002331617402,2022,0.6180124282836914
2022-11-25,MEM,NOP,home,-2.5,-3.0,21,True,9.09,313.4700000000042,0.5633803,0.7378048780487804,0.17442457705009262,2022,0.5633803009986877
2022-12-05,MEM,MIA,home,5.0,4.5,8,True,9.09,322.56000000000415,0.58400005,0.38362068965517243,0.2003793613664035,2022,0.5840000510215759
2022-12-07,MEM,OKC,home,-8.5,-9.0,21,True,9.09,331.6500000000041,0.8863636,0.6847290640394089,0.2016345614870193,2022,0.8863636255264282
2023-01-01,MEM,SAC,home,-3.5,-4.0,10,True,9.09,340.7400000000041,0.75000006,0.9066666666666666,0.15666660706202185,2023,0.7500000596046448
2023-01-18,MEM,CLE,home,-7.5,-8.0,1,False,-10.0,330.7400000000041,0.75000006,0.9066666666666666,0.15666660706202185,2023,0.7500000596046448
2023-02-01,MEM,POR,home,-5.5,-6.0,-10,False,-10.0,320.7400000000041,0.77099234,0.9264705882352942,0.155478249577915,2023,0.7709923386573792
2023-02-28,MEM,LAL,home,-8.5,-9.0,12,True,9.09,329.8300000000041,0.6276276,0.7804878048780488,0.1528601937177705,2023,0.6276276111602783
2023-04-16,MEM,LAL,home,-4.5,-5.0,-16,False,-10.0,319.8300000000041,0.6265061,0.42643923240938164,0.20006685775480293,2023,0.6265060901641846
2023-11-10,MEM,UTA,home,-4.5,-5.0,-6,False,-10.0,309.8300000000041,0.6276276,0.8087774294670846,0.18114981830680632,2023,0.6276276111602783
2023-11-26,MEM,MIN,away,6.5,7.0,-22,True,9.09,318.92000000000405,0.14516129,0.3269230769230769,0.18176179092663985,2023,0.8548387140035629
2023-12-08,MEM,MIN,away,5.5,6.0,-24,True,9.09,328.010000000004,0.24675328,0.42643923240938164,0.17968595701494194,2023,0.7532467246055603
2024-01-02,MEM,SAS,home,-10.5,-11.0,8,False,-10.0,318.010000000004,0.9354839,0.7378048780487804,0.19767899484169205,2024,0.9354838728904724
2024-01-03,MEM,TOR,away,-1.5,-1.0,-5,True,9.09,327.100000000004,0.38198757,0.5492424242424242,0.1672548525261156,2024,0.6180124282836914
2024-01-12,MEM,LAC,away,8.5,9.0,-9,False,-10.0,317.100000000004,0.38198757,0.5492424242424242,0.1672548525261156,2024,0.6180124282836914
2024-01-29,MEM,SAC,away,10.5,11.0,-9,False,-10.0,307.100000000004,0.38198757,0.6132075471698113,0.2312199754535027,2024,0.6180124282836914
2024-02-02,MEM,GSW,home,7.5,7.0,-20,False,-10.0,297.100000000004,0.6265061,0.8087774294670846,0.18227133930290007,2024,0.6265060901641846
2024-02-08,MEM,CHI,away,5.5,6.0,-8,True,9.09,306.190000000004,0.15517241,0.5047619047619047,0.34958949713479903,2024,0.8448275923728943
2024-02-12,MEM,NOP,away,9.5,10.0,-9,False,-10.0,296.190000000004,0.14516129,0.38362068965517243,0.23845940365873536,2024,0.8548387140035629
2024-02-14,MEM,HOU,away,1.5,2.0,8,False,-10.0,286.190000000004,0.38198757,0.6331877729257641,0.2512002012094555,2024,0.6180124282836914
2024-02-15,MEM,MIL,away,14.5,15.0,3,False,-10.0,276.190000000004,0.25316456,0.42643923240938164,0.17327467280664421,2024,0.7468354403972626
2024-02-23,MEM,LAC,away,8.5,9.0,-6,False,-10.0,266.190000000004,0.15517241,0.35714285714285715,0.20197044951575144,2024,0.8448275923728943
2024-02-26,MEM,BKN,home,2.5,2.0,-25,False,-10.0,256.190000000004,0.58400005,0.42643923240938164,0.1575608186121943,2024,0.5840000510215759
2024-03-13,MEM,CHA,home,2.5,2.0,-12,False,-10.0,246.19000000000398,0.58400005,0.42643923240938164,0.1575608186121943,2024,0.5840000510215759
2024-04-05,MEM,DET,home,1.5,1.0,18,True,9.09,255.28000000000398,0.6909091,0.38362068965517243,0.30728839800275604,2024,0.6909090876579285
2024-10-26,MEM,ORL,away,-0.5,0.0,13,False,-10.0,245.28000000000398,0.38198757,0.2054794520547945,0.17650811966151408,2024,0.6180124282836914
2024-10-30,MEM,BKN,home,-12.5,-13.0,-13,False,-10.0,235.28000000000398,0.58400005,0.42643923240938164,0.1575608186121943,2024,0.5840000510215759
2024-11-08,MEM,WAS,home,-7.5,-8.0,24,True,9.09,244.37000000000398,0.9767442,0.8087774294670846,0.16796674549019075,2024,0.9767441749572754
2024-11-25,MEM,POR,home,-10.5,-11.0,25,True,9.09,253.460000000004,0.75000006,0.5818181818181818,0.16818187778646299,2024,0.7500000596046448
2025-01-25,MEM,UTA,home,-11.5,-12.0,22,True,9.09,262.550000000004,0.96252203,0.8087774294670846,0.15374460040962434,2025,0.962522029876709
2025-03-05,MEM,OKC,away,7.5,8.0,-17,True,9.09,271.64000000000397,0.24913973,0.42643923240938164,0.17729950624742485,2025,0.7508602738380432
2025-03-15,MEM,MIA,home,-5.5,-6.0,34,True,9.09,280.73000000000394,0.8131488,0.6331877729257641,0.179961023632616,2025,0.8131487965583801
2025-04-10,MEM,MIN,away,2.5,3.0,-16,True,9.09,289.8200000000039,0.38198757,0.5492424242424242,0.1672548525261156,2025,0.6180124282836914
2022-11-01,MIA,GSW,home,-1.5,-2.0,7,True,9.09,298.9100000000039,0.5692308,0.7378048780487804,0.16857408314216416,2022,0.5692307949066162
2022-11-02,MIA,SAC,home,-4.5,-5.0,3,False,-10.0,288.9100000000039,0.6265061,0.7804878048780488,0.15398171471386424,2022,0.6265060901641846
2022-11-23,MIA,WAS,home,-5.0,-5.5,8,True,9.09,298.00000000000387,0.6265061,0.7804878048780488,0.15398171471386424,2022,0.6265060901641846
2023-01-08,MIA,BKN,away,3.0,3.5,-1,False,-10.0,288.00000000000387,0.38198757,0.6132075471698113,0.2312199754535027,2023,0.6180124282836914
2023-01-24,MIA,BOS,home,-2.5,-3.0,3,False,-10.0,278.00000000000387,0.58400005,0.35714285714285715,0.22685719387871878,2023,0.5840000510215759
2023-03-04,MIA,ATL,home,-2.5,-3.0,8,True,9.09,287.09000000000384,0.75000006,0.9066666666666666,0.15666660706202185,2023,0.7500000596046448
2023-03-06,MIA,ATL,home,-2.5,-3.0,2,False,-10.0,277.09000000000384,0.6276276,0.42643923240938164,0.20118837875089668,2023,0.6276276111602783
2023-03-25,MIA,BKN,home,-5.5,-6.0,-29,False,-10.0,267.09000000000384,0.58400005,0.38362068965517243,0.2003793613664035,2023,0.5840000510215759
2023-04-14,MIA,CHI,home,-5.5,-6.0,11,True,9.09,276.1800000000038,0.6265061,0.42643923240938164,0.20006685775480293,2023,0.6265060901641846
2023-04-22,MIA,MIL,away,1.5,2.0,22,False,-10.0,266.1800000000038,0.38198757,0.6132075471698113,0.2312199754535027,2023,0.6180124282836914
2023-05-21,MIA,BOS,home,4.5,4.0,26,True,9.09,275.2700000000038,0.58400005,0.3484848484848485,0.23551520253672742,2023,0.5840000510215759
2023-06-09,MIA,DEN,away,2.5,3.0,-13,True,9.09,284.36000000000377,0.38198757,0.5492424242424242,0.1672548525261156,2023,0.6180124282836914
2023-10-25,MIA,DET,home,-9.5,-10.0,1,False,-10.0,274.36000000000377,0.9767442,0.8087774294670846,0.16796674549019075,2023,0.9767441749572754
2023-11-28,MIA,MIL,home,4.5,4.0,-7,False,-10.0,264.36000000000377,0.6265061,0.8087774294670846,0.18227133930290007,2023,0.6265060901641846
2023-12-16,MIA,CHI,home,-4.5,-5.0,2,False,-10.0,254.36000000000377,0.75000006,0.5492424242424242,0.20075763536222058,2023,0.7500000596046448
2024-01-12,MIA,ORL,home,-1.5,-2.0,3,True,9.09,263.45000000000374,0.6265061,0.42643923240938164,0.20006685775480293,2024,0.6265060901641846
2024-01-19,MIA,ATL,home,-0.5,-1.0,-1,False,-10.0,253.45000000000374,0.6276276,0.7804878048780488,0.1528601937177705,2024,0.6276276111602783
2024-02-04,MIA,LAC,away,4.5,5.0,-8,True,9.09,262.5400000000037,0.24675328,0.42643923240938164,0.17968595701494194,2024,0.7532467246055603
2024-03-13,MIA,DEN,home,3.5,3.0,-12,False,-10.0,252.54000000000372,0.6265061,0.38362068965517243,0.24288540050901214,2024,0.6265060901641846
2024-03-22,MIA,NOP,home,-2.5,-3.0,-23,False,-10.0,242.54000000000372,0.5692308,0.3283582089552239,0.24087258595139233,2024,0.5692307949066162
2024-03-26,MIA,GSW,home,4.5,4.0,-21,False,-10.0,232.54000000000372,0.8131488,0.3484848484848485,0.4646639480735316,2024,0.8131487965583801
2024-03-29,MIA,POR,home,-13.5,-14.0,60,True,9.09,241.63000000000372,0.99029124,0.7804878048780488,0.20980343295306692,2024,0.9902912378311157
2024-04-04,MIA,PHI,home,-2.5,-3.0,-4,False,-10.0,231.63000000000372,0.6276276,0.8087774294670846,0.18114981830680632,2024,0.6276276111602783
2024-04-27,MIA,BOS,away,9.5,10.0,-20,True,9.09,240.72000000000372,0.38198757,0.1951219512195122,0.1868656204967964,2024,0.6180124282836914
2024-04-29,MIA,BOS,away,10.5,11.0,-14,True,9.09,249.81000000000373,0.33333334,0.1559633027522936,0.1773700405151472,2024,0.6666666567325592
2024-10-23,MIA,ORL,home,-1.5,-2.0,-19,False,-10.0,239.81000000000373,0.6276276,0.8087774294670846,0.18114981830680632,2024,0.6276276111602783
2024-10-28,MIA,DET,home,-8.5,-9.0,8,False,-10.0,229.81000000000373,0.8863636,0.6132075471698113,0.2731560783566169,2024,0.8863636255264282
2024-12-12,MIA,TOR,home,-10.5,-11.0,10,False,-10.0,219.81000000000373,0.9444444,0.7843137254901961,0.16013069246329514,2024,0.9444444179534912
2025-02-28,MIA,IND,away,2.5,3.0,5,False,-10.0,209.81000000000373,0.40390876,0.2446483180428135,0.15926044131273154,2025,0.596091240644455
2025-03-02,MIA,NYK,away,6.5,7.0,-4,False,-10.0,199.81000000000373,0.40390876,0.2446483180428135,0.15926044131273154,2025,0.596091240644455
2025-03-08,MIA,CHI,home,-5.5,-6.0,-5,False,-10.0,189.81000000000373,0.69899666,0.8512396694214877,0.15224300632792076,2025,0.6989966630935669
2025-03-12,MIA,LAC,home,-1.5,-2.0,-15,False,-10.0,179.81000000000373,0.6344086,0.4758064516129033,0.1586021415648921,2025,0.6344085931777954
2025-03-14,MIA,BOS,away,8.5,9.0,-12,True,9.09,188.90000000000373,0.001,0.1656441717791411,0.16464417173164364,2025,0.9989999999525025
2025-03-25,MIA,GSW,away,4.5,5.0,26,False,-10.0,178.90000000000373,0.255814,0.06849315068493149,0.18732083537807204,2025,0.7441860139369965
2025-04-03,MIA,MEM,home,5.5,5.0,-2,True,9.09,187.99000000000373,0.69899666,0.4758064516129033,0.2231902114806636,2025,0.6989966630935669
2022-10-22,MIL,HOU,home,-13.5,-14.0,20,True,9.09,197.08000000000374,0.71138215,0.5423728813559323,0.1690092692940921,2022,0.7113821506500244
2022-11-02,MIL,DET,home,-11.5,-12.0,25,True,9.09,206.17000000000374,0.96103895,0.7552966101694916,0.20574233693591615,2022,0.9610389471054077
2022-12-13,MIL,GSW,home,-3.0,-3.5,17,True,9.09,215.26000000000374,0.56470597,0.7552966101694916,0.19059064226635436,2022,0.5647059679031372
2023-01-01,MIL,WAS,home,-1.5,-2.0,-23,False,-10.0,205.26000000000374,0.56470597,0.7552966101694916,0.19059064226635436,2023,0.5647059679031372
2023-01-25,MIL,DEN,home,-12.5,-13.0,8,False,-10.0,195.26000000000374,0.68767905,0.4758064516129033,0.21187260074000197,2023,0.6876790523529053
2023-01-31,MIL,CHA,home,-11.5,-12.0,9,False,-10.0,185.26000000000374,0.96103895,0.8,0.16103894710540767,2023,0.9610389471054077
2023-03-01,MIL,ORL,home,-8.5,-9.0,22,True,9.09,194.35000000000375,0.78571427,0.5423728813559323,0.2433413873284549,2023,0.7857142686843872
2023-03-16,MIL,IND,home,-11.5,-12.0,-16,False,-10.0,184.35000000000375,0.6233184,0.8192771084337349,0.195958734276783,2023,0.6233183741569519
2023-11-26,MIL,POR,home,-12.5,-13.0,6,False,-10.0,174.35000000000375,0.9907407,0.8192771084337349,0.17146360802363203,2023,0.9907407164573669
2023-12-07,MIL,IND,home,-5.5,-6.0,-9,False,-10.0,164.35000000000375,0.56470597,0.7244094488188977,0.15970348091576048,2023,0.5647059679031372
2023-12-19,MIL,SAS,home,-16.5,-17.0,13,False,-10.0,154.35000000000375,0.999,0.8192771084337349,0.17972290444086836,2023,0.9990000128746033
2024-01-27,MIL,NOP,home,-3.5,-4.0,24,True,9.09,163.44000000000375,0.75298804,0.5938628158844765,0.15912522456275857,2024,0.7529880404472351
2024-02-27,MIL,CHA,home,-13.5,-14.0,38,True,9.09,172.53000000000375,0.9907407,0.7843137254901961,0.20642699096717088,2024,0.9907407164573669
2024-03-04,MIL,LAC,home,2.5,2.0,7,True,9.09,181.62000000000376,0.71138215,0.5387931034482759,0.1725890472017485,2024,0.7113821506500244
2024-03-14,MIL,PHI,home,-6.5,-7.0,9,True,9.09,190.71000000000376,0.9111111,0.6304347826086957,0.2806763338006061,2024,0.9111111164093018
2024-03-24,MIL,OKC,home,-2.5,-3.0,25,True,9.09,199.80000000000376,0.56470597,0.4049586776859504,0.1597472902171868,2024,0.5647059679031372
2024-04-23,MIL,IND,home,-0.5,-1.0,-17,False,-10.0,189.80000000000376,0.6233184,0.44129554655870445,0.18202282759824745,2024,0.6233183741569519
2024-10-25,MIL,CHI,home,-9.5,-10.0,-11,False,-10.0,179.80000000000376,0.56470597,0.7552966101694916,0.19059064226635436,2024,0.5647059679031372
2024-11-12,MIL,TOR,home,-8.5,-9.0,14,True,9.09,188.89000000000377,0.56470597,0.7552966101694916,0.19059064226635436,2024,0.5647059679031372
2024-11-13,MIL,DET,home,-7.5,-8.0,7,False,-10.0,178.89000000000377,0.56470597,0.7552966101694916,0.19059064226635436,2024,0.5647059679031372
2024-12-21,MIL,WAS,home,-8.5,-9.0,11,True,9.09,187.98000000000377,0.999,0.7552966101694916,0.2437034027051117,2024,0.9990000128746033
2025-01-02,MIL,BKN,home,-12.5,-13.0,-3,False,-10.0,177.98000000000377,0.9130435,0.7552966101694916,0.15774688882342836,2025,0.9130434989929199
2025-01-17,MIL,TOR,home,-10.5,-11.0,18,True,9.09,187.07000000000377,0.9550694,0.7552966101694916,0.19977281255237123,2025,0.9550694227218628
2025-02-10,MIL,GSW,home,7.5,7.0,-14,False,-10.0,177.07000000000377,0.56470597,0.32564102564102565,0.23906494226211156,2025,0.5647059679031372
2025-02-23,MIL,MIA,home,-3.5,-4.0,7,True,9.09,186.16000000000378,0.69899666,0.4049586776859504,0.2940379854076165,2025,0.6989966630935669
2025-03-16,MIL,OKC,home,5.5,5.0,-16,False,-10.0,176.16000000000378,0.75298804,0.2,0.5529880404472352,2025,0.7529880404472351
2025-04-10,MIL,NOP,home,-16.5,-17.0,25,True,9.09,185.25000000000378,0.96103895,0.7552966101694916,0.20574233693591615,2025,0.9610389471054077
2022-10-28,MIN,LAL,home,-8.0,-8.5,9,True,9.09,194.34000000000378,0.9444444,0.7552966101694916,0.18914780778399964,2022,0.9444444179534912
2022-11-21,MIN,MIA,home,-8.5,-9.0,4,False,-10.0,184.34000000000378,0.71138215,0.5423728813559323,0.1690092692940921,2022,0.7113821506500244
2022-12-31,MIN,DET,home,-7.5,-8.0,-12,False,-10.0,174.34000000000378,0.69899666,0.8512396694214877,0.15224300632792076,2022,0.6989966630935669
2023-01-13,MIN,PHX,home,-6.5,-7.0,5,False,-10.0,164.34000000000378,0.71138215,0.5387931034482759,0.1725890472017485,2023,0.7113821506500244
2023-03-22,MIN,ATL,home,-3.5,-4.0,1,False,-10.0,154.34000000000378,0.56470597,0.7552966101694916,0.19059064226635436,2023,0.5647059679031372
2023-04-02,MIN,POR,home,-19.5,-20.0,-2,False,-10.0,144.34000000000378,0.69899666,0.8512396694214877,0.15224300632792076,2023,0.6989966630935669
2023-11-06,MIN,BOS,home,3.5,3.0,5,True,9.09,153.4300000000038,0.5510204,0.7552966101694916,0.2042762263346527,2023,0.5510203838348389
2023-11-08,MIN,NOP,home,-9.5,-10.0,21,True,9.09,162.5200000000038,0.9907407,0.8192771084337349,0.17146360802363203,2023,0.9907407164573669
2024-01-31,MIN,DAL,home,-12.5,-13.0,34,True,9.09,171.6100000000038,0.9907407,0.8333333333333334,0.15740738312403357,2024,0.9907407164573669
2024-03-03,MIN,LAC,home,-2.5,-3.0,-1,False,-10.0,161.6100000000038,0.8272727,0.6304347826086957,0.196837930575661,2024,0.8272727131843567
2024-04-02,MIN,HOU,home,-7.5,-8.0,7,False,-10.0,151.6100000000038,0.7866667,0.5938628158844765,0.19280387541877664,2024,0.7866666913032532
2024-04-12,MIN,ATL,home,-12.5,-13.0,3,False,-10.0,141.6100000000038,0.9512195,0.7552966101694916,0.19592288894168397,2024,0.9512194991111755
2024-11-17,MIN,PHX,home,-7.5,-8.0,3,False,-10.0,131.6100000000038,0.68767905,0.5309734513274337,0.1567056010254716,2024,0.6876790523529053
2024-11-26,MIN,HOU,away,-2.5,-2.0,-6,True,9.09,140.7000000000038,0.33939394,0.5242290748898678,0.1848351313416653,2024,0.6606060564517975
2025-01-18,MIN,CLE,away,4.5,5.0,-7,True,9.09,149.7900000000038,0.25984251,0.44129554655870445,0.1814530315669442,2025,0.7401574850082397
2025-02-13,MIN,OKC,home,9.5,9.0,15,True,9.09,158.8800000000038,0.75298804,0.5,0.2529880404472351,2025,0.7529880404472351
2025-02-23,MIN,OKC,home,8.5,8.0,-7,True,9.09,167.9700000000038,0.56470597,0.3672316384180791,0.1974743294850581,2025,0.5647059679031372
2025-03-09,MIN,SAS,home,-10.5,-11.0,17,True,9.09,177.0600000000038,0.9907407,0.8192771084337349,0.17146360802363203,2025,0.9907407164573669
2025-03-17,MIN,IND,home,-10.5,-11.0,-2,False,-10.0,167.0600000000038,0.6233184,0.44129554655870445,0.18202282759824745,2025,0.6233183741569519
2023-02-10,NOP,CLE,away,2.5,3.0,-11,True,9.09,176.1500000000038,0.42222223,0.603125,0.18090277314186098,2023,0.577777773141861
2023-04-04,NOP,SAC,away,-4.5,-4.0,-18,True,9.09,185.24000000000382,0.4082192,0.603125,0.19490581154823305,2023,0.591780811548233
2023-10-30,NOP,GSW,away,-2.5,-2.0,-28,True,9.09,194.33000000000382,0.4082192,0.603125,0.19490581154823305,2023,0.591780811548233
2024-02-05,NOP,TOR,home,-10.5,-11.0,38,True,9.09,203.42000000000382,0.8943089,0.6535947712418301,0.24071415343315772,2024,0.8943089246749878
2024-02-23,NOP,MIA,away,-2.5,-2.0,-11,True,9.09,212.51000000000383,0.4082192,0.20930232558139536,0.1989168628703716,2024,0.591780811548233
2024-04-16,NOP,LAL,away,-1.5,-1.0,-4,True,9.09,221.60000000000383,0.4082192,0.603125,0.19490581154823305,2024,0.591780811548233
2024-11-16,NOP,LAL,away,7.5,8.0,-5,False,-10.0,211.60000000000383,0.32363635,0.4827586206896552,0.15912226767375554,2024,0.6763636469841003
2024-11-22,NOP,GSW,away,10.5,11.0,-4,False,-10.0,201.60000000000383,0.001,0.20930232558139536,0.2083023255338979,2024,0.9989999999525025
2024-11-27,NOP,TOR,away,-0.5,0.0,-26,True,9.09,210.69000000000383,0.4082192,0.6666666666666666,0.25844747821489966,2024,0.591780811548233
2024-12-07,NOP,OKC,away,7.5,8.0,-10,True,9.09,219.78000000000384,0.001,0.20930232558139536,0.2083023255338979,2024,0.9989999999525025
2024-12-30,NOP,LAC,away,4.5,5.0,-3,False,-10.0,209.78000000000384,0.09954751,0.2564102564102564,0.15686274358095265,2024,0.9004524871706963
2025-01-03,NOP,WAS,home,-7.5,-8.0,12,True,9.09,218.87000000000384,0.7332053,0.4827586206896552,0.25044669776127254,2025,0.7332053184509277
2025-01-17,NOP,UTA,home,-11.5,-12.0,13,True,9.09,227.96000000000384,0.6040817,0.40185185185185185,0.20222983845958004,2025,0.6040816903114319
2025-01-31,NOP,BOS,away,11.5,12.0,-2,False,-10.0,217.96000000000384,0.09954751,0.2564102564102564,0.15686274358095265,2025,0.9004524871706963
2025-03-24,NOP,PHI,away,-3.5,-3.0,13,False,-10.0,207.96000000000384,0.4082192,0.6535947712418301,0.2453755827900631,2025,0.591780811548233
2025-04-11,NOP,MIA,away,14.5,15.0,-49,True,9.09,217.05000000000385,0.030303031,0.20833333333333334,0.17803030212720236,2025,0.969696968793869
2022-10-21,NYK,DET,home,-7.5,-8.0,24,True,9.09,226.14000000000385,0.86577183,0.6812227074235808,0.18454912265835888,2022,0.8657718300819397
2023-01-04,NYK,SAS,home,-10.0,-10.5,3,False,-10.0,216.14000000000385,0.9831933,0.8075471698113208,0.1756461085013623,2023,0.9831932783126831
2023-11-08,NYK,SAS,home,-9.5,-10.0,21,True,9.09,225.23000000000386,0.999,0.8075471698113208,0.19145284306328247,2023,0.9990000128746033
2023-11-28,NYK,CHA,home,-11.5,-12.0,24,True,9.09,234.32000000000386,0.9831933,0.8075471698113208,0.1756461085013623,2023,0.9831932783126831
2023-12-25,NYK,MIL,away,3.5,4.0,7,False,-10.0,224.32000000000386,0.42222223,0.603125,0.18090277314186098,2023,0.577777773141861
2024-01-17,NYK,HOU,home,-7.5,-8.0,15,True,9.09,233.41000000000386,0.8873239,0.603125,0.2841989159584045,2024,0.8873239159584045
2024-01-27,NYK,MIA,home,-4.5,-5.0,16,True,9.09,242.50000000000387,0.8787879,0.6812227074235808,0.19756516775189525,2024,0.8787878751754761
2024-02-10,NYK,IND,home,3.5,3.0,-14,False,-10.0,232.50000000000387,0.6040817,0.7752808988764045,0.17119920856497262,2024,0.6040816903114319
2024-02-26,NYK,DET,home,-11.5,-12.0,2,False,-10.0,222.50000000000387,0.97402596,0.8075471698113208,0.16647879492561768,2024,0.9740259647369385
2024-02-27,NYK,NOP,home,6.5,6.0,-23,False,-10.0,212.50000000000387,0.6040817,0.359375,0.24470669031143188,2024,0.6040816903114319
2024-12-01,NYK,NOP,home,-12.5,-13.0,33,True,9.09,221.59000000000387,0.9831933,0.8075471698113208,0.1756461085013623,2024,0.9831932783126831
2024-12-05,NYK,CHA,home,-14.5,-15.0,24,True,9.09,230.68000000000387,0.9831933,0.8075471698113208,0.1756461085013623,2024,0.9831932783126831
2025-01-01,NYK,UTA,home,-11.5,-12.0,16,True,9.09,239.77000000000388,0.9831933,0.8075471698113208,0.1756461085013623,2025,0.9831932783126831
2025-02-12,NYK,ATL,home,-8.5,-9.0,1,False,-10.0,229.77000000000388,0.7332053,0.5490196078431374,0.18418571060779032,2025,0.7332053184509277
2025-03-30,NYK,POR,home,-7.5,-8.0,17,True,9.09,238.86000000000388,0.63775516,0.4822888283378747,0.15546632722547982,2025,0.6377551555633545
2022-10-23,OKC,MIN,away,9.5,10.0,-10,False,-10.0,228.86000000000388,0.09954751,0.2564102564102564,0.15686274358095265,2022,0.9004524871706963
2022-11-21,OKC,NYK,home,-2.0,-2.5,-10,False,-10.0,218.86000000000388,0.7332053,0.55078125,0.18242406845092773,2022,0.7332053184509277
2023-01-08,OKC,DAL,away,-4.0,-3.5,11,False,-10.0,208.86000000000388,0.37288135,0.7730769230769231,0.40019557017546437,2023,0.6271186470985413
2023-02-13,OKC,NOP,home,-2.5,-3.0,-3,False,-10.0,198.86000000000388,0.734375,0.5639810426540284,0.17039395734597163,2023,0.734375
2023-02-26,OKC,SAC,away,4.5,5.0,-9,True,9.09,207.95000000000388,0.37288135,0.7730769230769231,0.40019557017546437,2023,0.6271186470985413
2023-03-03,OKC,UTA,home,-0.5,-1.0,27,True,9.09,217.0400000000039,0.5855856,0.7730769230769231,0.187491328899677,2023,0.5855855941772461
2023-03-07,OKC,GSW,away,4.5,5.0,9,False,-10.0,207.0400000000039,0.37288135,0.7367901395161394,0.3639087866146806,2023,0.6271186470985413
2023-03-19,OKC,PHX,away,-1.5,-1.0,4,False,-10.0,197.0400000000039,0.08108108,0.5639810426540284,0.48289996519755407,2023,0.9189189225435257
2023-04-09,OKC,MEM,away,-2.5,-2.0,15,False,-10.0,187.0400000000039,0.18421052,0.5433526011560693,0.35914207719309477,2023,0.8157894760370255
